-2.06630390472282,-0.903569149205632
0.6261252022,1.1959179245
-1.341017655,2.4949745283
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
3.50093612337708,-1.76250615619294
3.66960133911606,-1.76012231821672
3.8354663074245,-1.72942297014855
3.99381156658974,-1.67128162011549
4.14013161797854,-1.58735260102583
4.2702631238628,-1.4800239987799
4.38050336952287,-1.35234970253911
4.46771561895055,-1.20796251047022
4.52941836639904,-1.05097076342255
4.56385594424836,-0.885841447685933
4.57004847813566,-0.717273092981299
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
3.50093612337708,-1.76250615619294
3.66960133911606,-1.76012231821672
3.8354663074245,-1.72942297014855
3.99381156658974,-1.67128162011549
4.14013161797854,-1.58735260102583
4.2702631238628,-1.4800239987799
4.38050336952287,-1.35234970253911
4.46771561895055,-1.20796251047022
4.52941836639904,-1.05097076342255
4.56385594424836,-0.885841447685933
4.57004847813566,-0.717273092981299
-1.84960389124248,0.529176805492614
-1.76099321541604,0.393690111235394
-1.69540573351667,0.245680725015234
-1.65456039481394,0.0890277502671423
-1.63952769421164,-0.0721631741168609
-1.65070161618626,-0.233667476409007
-1.6877893090463,-0.391252371717814
-1.74981876013467,-0.540787796914796
-1.83516427081881,-0.678354653378233
-1.941589063607,-0.800347520674473
-2.06630390472282,-0.903569149205632
0.6261252022,1.1959179245
-1.341017655,2.4949745283
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
3.50093612337708,-1.76250615619294
3.66960133911606,-1.76012231821672
3.8354663074245,-1.72942297014855
3.99381156658974,-1.67128162011549
4.14013161797854,-1.58735260102583
4.2702631238628,-1.4800239987799
4.38050336952287,-1.35234970253911
4.46771561895055,-1.20796251047022
4.52941836639904,-1.05097076342255
4.56385594424836,-0.885841447685933
4.57004847813566,-0.717273092981299
0.6261252022,1.1959179245
-1.341017655,2.4949745283
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
3.50093612337708,-1.76250615619294
3.66960133911606,-1.76012231821672
3.8354663074245,-1.72942297014855
3.99381156658974,-1.67128162011549
4.14013161797854,-1.58735260102583
4.2702631238628,-1.4800239987799
4.38050336952287,-1.35234970253911
4.46771561895055,-1.20796251047022
4.52941836639904,-1.05097076342255
4.56385594424836,-0.885841447685933
4.57004847813566,-0.717273092981299
0.6261252022,1.1959179245
-1.341017655,2.4949745283
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
3.50093612337708,-1.76250615619294
3.66960133911606,-1.76012231821672
3.8354663074245,-1.72942297014855
3.99381156658974,-1.67128162011549
4.14013161797854,-1.58735260102583
4.2702631238628,-1.4800239987799
4.38050336952287,-1.35234970253911
4.46771561895055,-1.20796251047022
4.52941836639904,-1.05097076342255
4.56385594424836,-0.885841447685933
4.57004847813566,-0.717273092981299
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
4.4301600473,2.2118321791
0.6261252022,1.1959179245
3.50093612337708,-1.76250615619294
3.66960133911606,-1.76012231821672
3.8354663074245,-1.72942297014855
3.99381156658974,-1.67128162011549
4.14013161797854,-1.58735260102583
4.2702631238628,-1.4800239987799
4.38050336952287,-1.35234970253911
4.46771561895055,-1.20796251047022
4.52941836639904,-1.05097076342255
4.56385594424836,-0.885841447685933
4.57004847813566,-0.717273092981299
-1.84960389124248,0.529176805492614
-1.76099321541604,0.393690111235394
-1.69540573351667,0.245680725015234
-1.65456039481394,0.0890277502671423
-1.63952769421164,-0.0721631741168609
-1.65070161618626,-0.233667476409007
-1.6877893090463,-0.391252371717814
-1.74981876013467,-0.540787796914796
-1.83516427081881,-0.678354653378233
-1.941589063607,-0.800347520674473
-2.06630390472282,-0.903569149205632
0.6261252022,1.1959179245
-1.341017655,2.4949745283
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
4.4301600473,2.2118321791
0.6261252022,1.1959179245
-1.341017655,2.4949745283
-1.341017655,2.4949745283
-2.021475876,0.7505270889
-2.021475876,0.7505270889
-1.8496038912,0.5291768055
-2.0663039047,-0.9035691492
-2.2642749745,-1.0420373064
-2.2642749745,-1.0420373064
-0.2562711706,-2.6411219755
-0.2562711706,-2.6411219755
1.7895820514,-1.6419843554
1.7895820514,-1.6419843554
3.5009361234,-1.7625061562
4.5700484781,-0.717273093
